transaction_id,payout_batch_id,reference,date,amount,currency,payee,description,source_status
TXN-102203,BATCH-1088,REF-735336,2026-03-26,23627.0,USD,"Edwards, Anderson and Taylor",Vendor payout,approved
TXN-102204,BATCH-1088,REF-345528,2026-04-19,13729.61,GBP,Hughes Inc,Vendor payout,approved
TXN-102205,BATCH-1088,REF-294458,2026-02-07,20613.68,EUR,"Hayes, Luna and Miller",Vendor payout,approved
TXN-102206,BATCH-1088,REF-622625,2026-03-24,1236.37,GBP,"Garner, Lawson and Richard",Vendor payout,approved
TXN-102207,BATCH-1088,REF-923338,2026-04-11,502.14,USD,Howard LLC,Vendor payout,approved
TXN-102208,BATCH-1088,REF-321308,2026-04-12,15591.17,EUR,"Waller, Bass and Mitchell",Vendor payout,approved
TXN-102209,BATCH-1088,REF-593368,2026-03-31,24155.58,GBP,Reynolds LLC,Vendor payout,approved
TXN-102210,BATCH-1088,REF-122580,2026-05-01,7724.18,USD,"Taylor, Zavala and Bates",Vendor payout,approved
TXN-102211,BATCH-1088,REF-962967,2026-04-10,15655.44,GBP,Nguyen-Roberts,Vendor payout,approved
TXN-102212,BATCH-1088,REF-895980,2026-03-19,7089.34,GBP,Banks-Savage,Vendor payout,approved
TXN-102213,BATCH-1088,REF-617067,2026-04-09,23544.61,GBP,"Yu, Nguyen and Wood",Vendor payout,approved
TXN-102214,BATCH-1088,REF-992060,2026-02-13,14371.45,EUR,Arnold-Beck,Vendor payout,approved
TXN-102215,BATCH-1088,REF-315773,2026-03-02,10466.1,EUR,"Roberts, Frazier and Smith",Vendor payout,approved
TXN-102216,BATCH-1088,REF-519721,2026-03-30,20173.12,EUR,"Nguyen, Williams and Smith",Vendor payout,approved
TXN-102217,BATCH-1088,REF-932097,2026-03-09,21620.16,EUR,"Robinson, Bauer and Brown",Vendor payout,approved
TXN-102218,BATCH-1088,REF-964952,2026-03-03,21396.64,EUR,Gonzalez-Mcdaniel,Vendor payout,approved
TXN-102219,BATCH-1088,REF-580552,2026-02-11,918.63,GBP,Murray Group,Vendor payout,approved
TXN-102220,BATCH-1088,REF-103380,2026-01-24,5282.78,EUR,Jackson LLC,Vendor payout,approved
TXN-102221,BATCH-1088,REF-632162,2026-03-28,11883.2,GBP,Thompson-Washington,Vendor payout,approved
TXN-102222,BATCH-1088,REF-814440,2026-02-25,19704.28,USD,Moore LLC,Vendor payout,approved
TXN-102223,BATCH-1088,REF-246346,2026-02-02,11968.02,EUR,"Graham, Ferguson and Hill",Vendor payout,approved
TXN-102224,BATCH-1088,REF-507054,2026-01-13,15194.43,EUR,Hamilton-Bautista,Vendor payout,approved
TXN-102225,BATCH-1089,REF-318628,2026-01-19,20625.06,GBP,Li-Jones,Vendor payout,approved
TXN-102226,BATCH-1089,REF-776186,2026-01-16,22692.97,GBP,Peterson LLC,Vendor payout,approved
TXN-102227,BATCH-1089,REF-252132,2026-03-25,14763.33,USD,"Hobbs, Blanchard and Porter",Vendor payout,approved
TXN-102228,BATCH-1089,REF-605068,2026-04-03,20681.62,GBP,Ingram PLC,Vendor payout,approved
TXN-102229,BATCH-1089,REF-866540,2026-04-15,1366.43,USD,"Garza, Barker and Maddox",Vendor payout,approved
TXN-102230,BATCH-1089,REF-982796,2026-02-05,10627.35,GBP,"Brown, Middleton and Williams",Vendor payout,approved
TXN-102231,BATCH-1089,REF-273792,2026-02-26,20038.38,GBP,"Moss, Atkins and Daniels",Vendor payout,approved
TXN-102232,BATCH-1089,REF-879779,2026-01-13,7854.56,GBP,"Molina, Wells and Bright",Vendor payout,approved
TXN-102233,BATCH-1089,REF-158960,2026-02-28,6252.57,GBP,"Martinez, Henderson and Osborne",Vendor payout,approved
TXN-102234,BATCH-1089,REF-439004,2026-04-03,16551.51,USD,Davenport PLC,Vendor payout,approved
TXN-102235,BATCH-1089,REF-129117,2026-02-23,22632.13,EUR,Smith-Ortiz,Vendor payout,approved
TXN-102236,BATCH-1089,REF-967262,2026-01-10,14152.88,EUR,Mata Inc,Vendor payout,approved
TXN-102237,BATCH-1089,REF-189137,2026-04-20,4297.49,GBP,Davis PLC,Vendor payout,approved
TXN-102238,BATCH-1089,REF-443909,2026-03-15,23070.03,GBP,Reynolds-Harris,Vendor payout,approved
TXN-102239,BATCH-1089,REF-152098,2026-02-23,24917.33,GBP,"Moss, Atkins and Daniels",Vendor payout,approved
TXN-102240,BATCH-1089,REF-893637,2026-02-23,14776.81,EUR,Colon Group,Vendor payout,approved
TXN-102241,BATCH-1089,REF-179312,2026-01-03,9582.49,EUR,Edwards-Boyd,Vendor payout,approved
TXN-102242,BATCH-1089,REF-244073,2026-04-06,2307.93,EUR,"Yu, Nguyen and Wood",Vendor payout,approved
TXN-102243,BATCH-1089,REF-364310,2026-03-07,24486.74,USD,Park-Daniels,Vendor payout,approved
TXN-102244,BATCH-1089,REF-111125,2026-03-25,16495.15,USD,Robinson and Sons,Vendor payout,approved
TXN-102245,BATCH-1089,REF-130719,2026-01-05,21642.02,USD,"Fox, Hernandez and Ryan",Vendor payout,approved
TXN-102246,BATCH-1089,REF-207632,2026-02-25,24348.62,EUR,Reed PLC,Vendor payout,approved
TXN-102247,BATCH-1089,REF-479983,2026-01-15,6492.15,USD,Contreras LLC,Vendor payout,approved
TXN-102248,BATCH-1089,REF-400495,2026-04-14,8648.68,GBP,Allen Inc,Vendor payout,approved
TXN-102249,BATCH-1089,REF-140162,2026-03-11,2423.51,USD,Walters LLC,Vendor payout,approved
TXN-102250,BATCH-1090,REF-229236,2026-02-10,15485.9,GBP,Kelly-Murphy,Vendor payout,approved
TXN-102251,BATCH-1090,REF-493967,2026-04-21,3340.52,EUR,Jenkins-Henderson,Vendor payout,approved
TXN-102252,BATCH-1090,REF-585581,2026-04-13,483.07,EUR,Walters LLC,Vendor payout,approved
TXN-102253,BATCH-1090,REF-401147,2026-03-07,9753.01,GBP,"Garcia, Mercado and West",Vendor payout,approved
TXN-102254,BATCH-1090,REF-140004,2026-04-24,57.76,GBP,Arroyo-Pope,Vendor payout,approved
TXN-102255,BATCH-1090,REF-592715,2026-02-03,18695.72,USD,Welch-Peck,Vendor payout,approved
TXN-102256,BATCH-1090,REF-443694,2026-04-29,22430.21,USD,Prince-Martinez,Vendor payout,approved
TXN-102257,BATCH-1090,REF-113786,2026-01-24,4115.82,EUR,Orozco Ltd,Vendor payout,approved
TXN-102258,BATCH-1090,REF-854506,2026-01-02,13832.62,EUR,Hammond Ltd,Vendor payout,approved
TXN-102259,BATCH-1090,REF-762647,2026-02-03,24195.14,USD,Skinner Ltd,Vendor payout,approved
TXN-102260,BATCH-1090,REF-712279,2026-03-15,19620.23,EUR,Roberts Group,Vendor payout,approved
TXN-102261,BATCH-1090,REF-184886,2026-02-26,10334.08,EUR,"Santana, Hoffman and Cobb",Vendor payout,approved
TXN-102262,BATCH-1090,REF-411930,2026-02-25,9749.55,EUR,Mitchell-Jones,Vendor payout,approved
TXN-102263,BATCH-1090,REF-344014,2026-03-31,24806.02,EUR,"Rodriguez, Evans and Patterson",Vendor payout,approved
TXN-102264,BATCH-1090,REF-762023,2026-03-09,6035.89,USD,Garcia Ltd,Vendor payout,approved
TXN-102265,BATCH-1090,REF-590001,2026-02-08,23223.71,EUR,Hickman-Walter,Vendor payout,approved
TXN-102266,BATCH-1090,REF-651405,2026-04-10,4858.46,USD,Edwards-Boyd,Vendor payout,approved
TXN-102267,BATCH-1090,REF-792299,2026-03-06,3486.75,USD,Randall-Kerr,Vendor payout,approved
TXN-102268,BATCH-1090,REF-931199,2026-04-20,306.55,EUR,Smith-Gaines,Vendor payout,approved
TXN-102269,BATCH-1090,REF-240681,2026-03-18,10571.69,USD,"Shaw, Baker and Scott",Vendor payout,approved
TXN-102270,BATCH-1090,REF-656487,2026-02-02,15454.59,EUR,"Matthews, Howard and Brown",Vendor payout,approved
TXN-102271,BATCH-1090,REF-130987,2026-03-30,2521.47,USD,Banks-Savage,Vendor payout,approved
TXN-102272,BATCH-1090,REF-281380,2026-03-09,21050.56,USD,Crawford Ltd,Vendor payout,approved
TXN-102273,BATCH-1090,REF-762427,2026-01-31,12178.12,GBP,"Evans, Conway and Hall",Vendor payout,approved
TXN-102274,BATCH-1090,REF-975631,2026-01-26,24137.81,EUR,Zimmerman Group,Vendor payout,approved
TXN-102275,BATCH-1091,REF-114211,2026-02-02,13033.32,GBP,"Kennedy, Lopez and Norton",Vendor payout,approved
TXN-102276,BATCH-1091,REF-375840,2026-01-20,22576.4,GBP,Mcclain-Jensen,Vendor payout,approved
TXN-102277,BATCH-1091,REF-911090,2026-02-10,10850.53,USD,"Evans, Conway and Hall",Vendor payout,approved
TXN-102278,BATCH-1091,REF-625329,2026-03-25,16181.3,EUR,Best Inc,Vendor payout,approved
TXN-102279,BATCH-1091,REF-252734,2026-02-22,17658.18,GBP,White-Wilson,Vendor payout,approved
TXN-102280,BATCH-1091,REF-998782,2026-03-14,1909.84,GBP,Hamilton-Bautista,Vendor payout,approved
TXN-102281,BATCH-1091,REF-519575,2026-04-20,11877.4,GBP,Allen Inc,Vendor payout,approved
TXN-102282,BATCH-1091,REF-531663,2026-01-14,1436.06,USD,Mata Inc,Vendor payout,approved
TXN-102283,BATCH-1091,REF-123537,2026-01-05,48.21,USD,Robinson Group,Vendor payout,approved
TXN-102284,BATCH-1091,REF-623331,2026-02-06,1545.28,EUR,King-George,Vendor payout,approved
TXN-102285,BATCH-1091,REF-372975,2026-01-08,23077.89,GBP,"Russell, Scott and Ramsey",Vendor payout,approved
TXN-102286,BATCH-1091,REF-839149,2026-02-28,15688.78,USD,Garcia and Sons,Vendor payout,approved
TXN-102287,BATCH-1091,REF-595397,2026-04-20,21956.92,USD,"Thompson, Cooper and Young",Vendor payout,approved
TXN-102288,BATCH-1091,REF-686192,2026-02-26,569.04,GBP,Brown Ltd,Vendor payout,approved
TXN-102289,BATCH-1091,REF-640769,2026-02-06,24241.03,USD,"Smith, Guerra and Holmes",Vendor payout,approved
TXN-102290,BATCH-1091,REF-378122,2026-01-27,16275.14,USD,Johnson-Newton,Vendor payout,approved
TXN-102291,BATCH-1091,REF-441989,2026-04-20,13508.41,GBP,Allen Inc,Vendor payout,approved
TXN-102292,BATCH-1091,REF-629761,2026-03-12,8000.42,EUR,Garcia and Sons,Vendor payout,approved
TXN-102293,BATCH-1091,REF-524321,2026-02-26,9636.13,USD,"Short, Moore and Douglas",Vendor payout,approved
TXN-102294,BATCH-1091,REF-733618,2026-02-26,1026.32,GBP,Esparza-Carroll,Vendor payout,approved
TXN-102295,BATCH-1091,REF-335437,2026-03-28,2713.04,GBP,Prince-Martinez,Vendor payout,approved
TXN-102296,BATCH-1091,REF-939864,2026-04-20,4169.52,EUR,Hays-Dalton,Vendor payout,approved
TXN-102297,BATCH-1091,REF-501523,2026-04-25,16037.63,EUR,Harvey Inc,Vendor payout,approved
TXN-102298,BATCH-1091,REF-956067,2026-02-15,7709.61,GBP,Randall-Kerr,Vendor payout,approved
TXN-102299,BATCH-1091,REF-326246,2026-02-12,4852.19,GBP,"Malone, Bell and Bryant",Vendor payout,approved
TXN-102300,BATCH-1092,REF-303879,2026-02-10,9895.67,GBP,Moore LLC,Vendor payout,approved
TXN-102301,BATCH-1092,REF-785914,2026-02-02,18329.25,EUR,Mcclain-Jensen,Vendor payout,approved
TXN-102302,BATCH-1092,REF-471979,2026-04-19,19178.73,EUR,"Howard, Lynch and Morris",Vendor payout,approved
TXN-102303,BATCH-1092,REF-657059,2026-03-25,19762.93,USD,"Best, Simon and Turner",Vendor payout,approved
TXN-102304,BATCH-1092,REF-449064,2026-04-03,17165.27,USD,Leach-Walker,Vendor payout,approved
TXN-102305,BATCH-1092,REF-246032,2026-04-03,9084.77,EUR,King-George,Vendor payout,approved
TXN-102306,BATCH-1092,REF-836787,2026-04-08,15308.64,EUR,Gardner-Hayes,Vendor payout,approved
TXN-102307,BATCH-1092,REF-725382,2026-03-11,8066.39,EUR,Erickson and Sons,Vendor payout,approved
TXN-102308,BATCH-1092,REF-157233,2026-03-19,10809.97,USD,Fitzpatrick-Henderson,Vendor payout,approved
TXN-102309,BATCH-1092,REF-752138,2026-04-30,10324.9,USD,"George, Lewis and Mitchell",Vendor payout,approved
TXN-102310,BATCH-1092,REF-633138,2026-03-11,17810.94,EUR,Randall-Kerr,Vendor payout,approved
TXN-102311,BATCH-1092,REF-561661,2026-04-02,329.95,USD,Richards-Johnson,Vendor payout,approved
TXN-102312,BATCH-1092,REF-390480,2026-01-09,9561.9,GBP,Pena Inc,Vendor payout,approved
TXN-102313,BATCH-1092,REF-210973,2026-03-26,16760.94,USD,"Ramirez, Hernandez and Fox",Vendor payout,approved
TXN-102314,BATCH-1092,REF-553203,2026-02-08,682.67,EUR,Gordon-Roberts,Vendor payout,approved
TXN-102315,BATCH-1092,REF-818991,2026-03-21,14004.12,USD,Gonzalez-Pennington,Vendor payout,approved
TXN-102316,BATCH-1092,REF-769711,2026-04-25,7724.81,USD,Fitzgerald-Watson,Vendor payout,approved
TXN-102317,BATCH-1092,REF-261037,2026-03-12,8573.6,GBP,Hammond Ltd,Vendor payout,approved
TXN-102318,BATCH-1092,REF-533718,2026-04-21,2110.73,USD,Lawrence-Lee,Vendor payout,approved
TXN-102319,BATCH-1092,REF-178940,2026-02-16,21599.53,USD,"Smith, Guerra and Holmes",Vendor payout,approved
TXN-102320,BATCH-1092,REF-630741,2026-02-24,14441.95,GBP,Erickson and Sons,Vendor payout,approved
TXN-102321,BATCH-1092,REF-731264,2026-02-21,16207.65,EUR,Gonzalez-Mcdaniel,Vendor payout,approved
TXN-102322,BATCH-1092,REF-223109,2026-02-01,12618.4,USD,Garcia and Sons,Vendor payout,approved
TXN-102323,BATCH-1092,REF-106802,2026-03-12,8164.25,EUR,Erickson and Sons,Vendor payout,approved
TXN-102324,BATCH-1092,REF-644621,2026-01-21,1065.64,GBP,Morris Inc,Vendor payout,approved
TXN-102325,BATCH-1093,REF-120415,2026-02-18,21726.62,EUR,Hunt PLC,Vendor payout,approved
TXN-102326,BATCH-1093,REF-125643,2026-04-06,4969.21,USD,"Shaw, Baker and Scott",Vendor payout,approved
TXN-102327,BATCH-1093,REF-108285,2026-03-02,2266.5,EUR,Murray Group,Vendor payout,approved
TXN-102328,BATCH-1093,REF-884076,2026-03-30,20031.27,EUR,"Hernandez, Hill and Hull",Vendor payout,approved
TXN-102329,BATCH-1093,REF-394259,2026-04-11,325.32,GBP,"Peterson, Hood and Arroyo",Vendor payout,approved
TXN-102330,BATCH-1093,REF-721408,2026-03-14,1133.01,GBP,"Gray, Williams and Weaver",Vendor payout,approved
TXN-102331,BATCH-1093,REF-631468,2026-03-04,392.37,GBP,"Short, Moore and Douglas",Vendor payout,approved
TXN-102332,BATCH-1093,REF-743302,2026-02-19,15673.06,GBP,"Mooney, Black and Roach",Vendor payout,approved
TXN-102333,BATCH-1093,REF-519696,2026-04-01,14906.09,USD,Walter Inc,Vendor payout,approved
TXN-102334,BATCH-1093,REF-928671,2026-04-20,21014.32,USD,"Fleming, King and Herring",Vendor payout,approved
TXN-102335,BATCH-1093,REF-908597,2026-01-06,12824.11,EUR,Esparza-Carroll,Vendor payout,approved
TXN-102336,BATCH-1093,REF-826143,2026-04-02,6999.86,USD,Anderson LLC,Vendor payout,approved
TXN-102337,BATCH-1093,REF-837411,2026-01-23,11208.06,USD,Ibarra-Clark,Vendor payout,approved
TXN-102338,BATCH-1093,REF-515490,2026-04-23,3278.95,EUR,Schneider Ltd,Vendor payout,approved
TXN-102339,BATCH-1093,REF-669606,2026-01-25,21689.34,USD,"Frey, Mcgee and Bailey",Vendor payout,approved
TXN-102340,BATCH-1093,REF-522558,2026-04-15,2082.07,GBP,Rodriguez LLC,Vendor payout,approved
TXN-102341,BATCH-1093,REF-316855,2026-01-31,17255.1,EUR,Nguyen-Roberts,Vendor payout,approved
TXN-102342,BATCH-1093,REF-864645,2026-04-14,6125.23,EUR,"Howard, Lynch and Morris",Vendor payout,approved
TXN-102343,BATCH-1093,REF-453825,2026-02-23,8465.74,GBP,Gonzalez Inc,Vendor payout,approved
TXN-102344,BATCH-1093,REF-478095,2026-03-04,2571.74,USD,"Lewis, Joyce and Robertson",Vendor payout,approved
TXN-102345,BATCH-1093,REF-878976,2026-02-19,12784.01,GBP,Zimmerman and Sons,Vendor payout,approved
TXN-102346,BATCH-1093,REF-466015,2026-04-09,21080.78,USD,"Salinas, Barnes and Cooper",Vendor payout,approved
TXN-102347,BATCH-1093,REF-397558,2026-03-22,16555.37,GBP,Hickman-Walter,Vendor payout,approved
TXN-102348,BATCH-1093,REF-398115,2026-01-30,20714.41,EUR,"Taylor, Zavala and Bates",Vendor payout,approved
TXN-102349,BATCH-1093,REF-486088,2026-03-16,5466.62,EUR,"Snow, Rodgers and Miller",Vendor payout,approved
TXN-102350,BATCH-1094,REF-366554,2026-03-17,3402.4,EUR,"Cox, Fernandez and Baker",Vendor payout,approved
TXN-102351,BATCH-1094,REF-106323,2026-02-23,11062.78,USD,Mullins-Cabrera,Vendor payout,approved
TXN-102352,BATCH-1094,REF-129533,2026-03-11,11266.42,USD,"Russell, Scott and Ramsey",Vendor payout,approved
TXN-102353,BATCH-1094,REF-891824,2026-01-28,11154.14,GBP,Walter Inc,Vendor payout,approved
TXN-102354,BATCH-1094,REF-391269,2026-02-19,20309.36,EUR,"Rodriguez, Sutton and Santiago",Vendor payout,approved
TXN-102355,BATCH-1094,REF-932878,2026-02-01,18623.36,USD,Wong PLC,Vendor payout,approved
TXN-102356,BATCH-1094,REF-816678,2026-02-11,6290.84,GBP,Smith Ltd,Vendor payout,approved
TXN-102357,BATCH-1094,REF-554100,2026-01-02,21258.77,EUR,Maxwell-Shepherd,Vendor payout,approved
TXN-102358,BATCH-1094,REF-778104,2026-03-16,14821.96,GBP,"Owen, Gibson and Johnson",Vendor payout,approved
TXN-102359,BATCH-1094,REF-424435,2026-04-24,636.86,EUR,"Miller, Anderson and Padilla",Vendor payout,approved
TXN-102360,BATCH-1094,REF-872655,2026-01-24,15632.67,GBP,"Lewis, Joyce and Robertson",Vendor payout,approved
TXN-102361,BATCH-1094,REF-944896,2026-03-29,8178.46,EUR,Jimenez-Bradley,Vendor payout,approved
TXN-102362,BATCH-1094,REF-471429,2026-01-05,16032.49,GBP,"Fleming, King and Herring",Vendor payout,approved
TXN-102363,BATCH-1094,REF-302142,2026-02-03,1707.88,USD,"Graham, Ferguson and Hill",Vendor payout,approved
TXN-102364,BATCH-1094,REF-664844,2026-03-01,653.68,USD,Howard LLC,Vendor payout,approved
TXN-102365,BATCH-1094,REF-659721,2026-03-07,1628.67,USD,Spears-Beck,Vendor payout,approved
TXN-102366,BATCH-1094,REF-491666,2026-02-21,11861.21,GBP,Hawkins-Saunders,Vendor payout,approved
TXN-102367,BATCH-1094,REF-826119,2026-02-03,10819.95,EUR,"Peterson, Hood and Arroyo",Vendor payout,approved
TXN-102368,BATCH-1094,REF-873990,2026-03-17,11299.29,USD,Contreras LLC,Vendor payout,approved
TXN-102369,BATCH-1094,REF-688109,2026-01-26,6395.42,USD,Gonzalez-Mcdaniel,Vendor payout,approved
TXN-102370,BATCH-1094,REF-482776,2026-01-24,8650.25,USD,Gomez-Cardenas,Vendor payout,approved
TXN-102371,BATCH-1094,REF-262047,2026-01-02,18986.67,EUR,"Graham, Garrett and Caldwell",Vendor payout,approved
TXN-102372,BATCH-1094,REF-739193,2026-02-26,13288.87,GBP,Jenkins-Henderson,Vendor payout,approved
TXN-102373,BATCH-1094,REF-911590,2026-04-16,6266.94,EUR,Brown and Sons,Vendor payout,approved
TXN-102374,BATCH-1094,REF-679380,2026-03-05,5799.19,USD,"Collins, Gardner and Shaw",Vendor payout,approved
TXN-102375,BATCH-1095,REF-311336,2026-03-13,24797.37,USD,"Bates, Diaz and Lowe",Vendor payout,approved
TXN-102376,BATCH-1095,REF-837670,2026-01-04,19949.11,EUR,Lewis-Robinson,Vendor payout,approved
TXN-102377,BATCH-1095,REF-535377,2026-04-24,14851.75,EUR,Jones Group,Vendor payout,approved
TXN-102378,BATCH-1095,REF-629637,2026-02-13,14082.39,GBP,Jones-Graham,Vendor payout,approved
TXN-102379,BATCH-1095,REF-468477,2026-01-24,6735.11,EUR,Dickson-Padilla,Vendor payout,approved
TXN-102380,BATCH-1095,REF-333615,2026-01-01,5227.87,USD,"Garcia, Mercado and West",Vendor payout,approved
TXN-102381,BATCH-1095,REF-103230,2026-04-28,19423.05,USD,Jacobs PLC,Vendor payout,approved
TXN-102382,BATCH-1095,REF-523136,2026-04-24,8990.17,USD,"Owen, Gibson and Johnson",Vendor payout,approved
TXN-102383,BATCH-1095,REF-320390,2026-03-03,1506.49,EUR,Brady-Ford,Vendor payout,approved
TXN-102384,BATCH-1095,REF-496850,2026-02-26,16508.28,USD,Rose-Gonzales,Vendor payout,approved
TXN-102385,BATCH-1095,REF-512298,2026-02-03,8220.31,EUR,Howard-Mcdonald,Vendor payout,approved
TXN-102386,BATCH-1095,REF-838411,2026-03-11,14719.93,EUR,"Luna, Morris and Gill",Vendor payout,approved
TXN-102387,BATCH-1095,REF-879231,2026-04-13,6521.02,USD,Elliott-Wallace,Vendor payout,approved
TXN-102388,BATCH-1095,REF-991145,2026-02-05,17170.52,USD,Mullins-Cabrera,Vendor payout,approved
TXN-102389,BATCH-1095,REF-539455,2026-05-01,1458.59,GBP,Kirk-Morales,Vendor payout,approved
TXN-102390,BATCH-1095,REF-708185,2026-04-13,24919.33,GBP,Smith-Ortiz,Vendor payout,approved
TXN-102391,BATCH-1095,REF-978167,2026-01-04,14575.96,USD,Reeves Ltd,Vendor payout,approved
TXN-102392,BATCH-1095,REF-903767,2026-02-04,16885.4,EUR,"Salinas, Barnes and Cooper",Vendor payout,approved
TXN-102393,BATCH-1095,REF-712458,2026-02-11,3076.99,GBP,"Johnson, Meyer and Hanna",Vendor payout,approved
TXN-102394,BATCH-1095,REF-687957,2026-03-03,6835.54,GBP,Contreras LLC,Vendor payout,approved
TXN-102395,BATCH-1095,REF-672667,2026-02-27,9561.2,USD,"Johnson, Meyer and Hanna",Vendor payout,approved
TXN-102396,BATCH-1095,REF-941653,2026-04-18,4804.95,GBP,"Ramirez, Hernandez and Fox",Vendor payout,approved
TXN-102397,BATCH-1095,REF-290102,2026-02-21,19448.23,USD,Garcia Ltd,Vendor payout,approved
TXN-102398,BATCH-1095,REF-818106,2026-02-08,3581.78,EUR,Allen and Sons,Vendor payout,approved
TXN-102399,BATCH-1095,REF-781406,2026-03-14,24095.48,USD,"Rollins, Charles and Black",Vendor payout,approved
TXN-102400,BATCH-1096,REF-119691,2026-04-16,13327.57,USD,Li-Montoya,Vendor payout,approved
TXN-102401,BATCH-1096,REF-228797,2026-02-04,3347.5,EUR,"Robinson, Bauer and Brown",Vendor payout,approved
TXN-102402,BATCH-1096,REF-982305,2026-05-01,5994.6,EUR,"Moss, Atkins and Daniels",Vendor payout,approved
TXN-102403,BATCH-1096,REF-114564,2026-01-09,1349.91,EUR,"Molina, Wells and Bright",Vendor payout,approved
TXN-102404,BATCH-1096,REF-957952,2026-01-17,7054.03,GBP,Cooper Ltd,Vendor payout,approved
TXN-102405,BATCH-1096,REF-414652,2026-04-25,17641.39,GBP,Davenport PLC,Vendor payout,approved
TXN-102406,BATCH-1096,REF-895461,2026-04-17,12425.24,GBP,White Group,Vendor payout,approved
TXN-102407,BATCH-1096,REF-245286,2026-04-24,485.94,GBP,Wilson Group,Vendor payout,approved
TXN-102408,BATCH-1096,REF-720620,2026-04-09,2738.52,GBP,Mitchell-Byrd,Vendor payout,approved
TXN-102409,BATCH-1096,REF-805441,2026-02-02,13687.57,GBP,Jimenez-Bradley,Vendor payout,approved
TXN-102410,BATCH-1096,REF-866651,2026-03-23,21232.08,USD,Jackson LLC,Vendor payout,approved
TXN-102411,BATCH-1096,REF-461863,2026-04-12,15184.82,EUR,Arnold-Beck,Vendor payout,approved
TXN-102412,BATCH-1096,REF-295881,2026-03-09,19052.44,GBP,Rhodes Ltd,Vendor payout,approved
TXN-102413,BATCH-1096,REF-523847,2026-02-07,20345.24,GBP,Pena Inc,Vendor payout,approved
TXN-102414,BATCH-1096,REF-474007,2026-02-27,2507.67,GBP,"Owens, Peters and White",Vendor payout,approved
TXN-102415,BATCH-1096,REF-372317,2026-04-16,5223.72,USD,Smith-Gaines,Vendor payout,approved
TXN-102416,BATCH-1096,REF-170849,2026-01-16,22725.42,GBP,Joseph Group,Vendor payout,approved
TXN-102417,BATCH-1096,REF-540712,2026-03-26,24470.49,EUR,Kirk-Henson,Vendor payout,approved
TXN-102418,BATCH-1096,REF-105416,2026-03-25,23843.64,USD,Price PLC,Vendor payout,approved
TXN-102419,BATCH-1096,REF-139514,2026-01-27,21910.09,GBP,Allen Inc,Vendor payout,approved
TXN-102420,BATCH-1096,REF-512567,2026-04-12,2914.14,EUR,Gordon-Roberts,Vendor payout,approved
TXN-102421,BATCH-1096,REF-369708,2026-03-26,20162.82,USD,"Ward, Garcia and Henry",Vendor payout,approved
